place_id,author_name,rating,text,city
ChIJv4yVGknGwoARC_5zwy3zU5M,Katrina Rualo,5,"Amazing drinks, food and service!!! Would recommend!!! The space itself was so unique and cool. The service staff was impeccable, providing amazing recommendations and knowledge over the menu! They checked in often to ensure we were doing well! I would defs come back!! The whole experience was truly amazing!",Los Angeles
ChIJP1rAZZ_HwoARAcX96y-BrjY,Justin Bass,5,"The pastrami is wonderful! Everyone loved their dishes. The pickles are cold and crisp. The pastrami has a fantastic brisket-esque crust and the flavor is incredible. It’s not thin deli deliver but bigger slices. The onion bread was soft, warm, and tasty.",Los Angeles
ChIJP1rAZZ_HwoARAcX96y-BrjY,Alex DeMartino,5,"In a classic style diner, is one of the best pastrami sandwiches. The rye didn't have the chemical taste of most rye breads, the coleslaw was not drowned in thousand Island and the pastrami was soft and juicy.  We don't normally care about pastrami but this was delicious.",Los Angeles
ChIJP1rAZZ_HwoARAcX96y-BrjY,Barbara Novinger,5,Delicious brisket sandwich and a nice green salad. My friend had an omelette and mom had a chicken salad sandwich. Frank was a fun waiter and free parking a block away for 90 minutes.,Los Angeles
ChIJP1rAZZ_HwoARAcX96y-BrjY,RJ Bowling,5,"Amazing food & service, 5 stars! I would recommend Langer’s Deli to anyone in LA. I ordered the #19 — their classic Pastrami sandwich (Pastrami, Swiss cheese, & cole slaw)— and it was incredible, hands-down the best I’ve ever had by far. The service was excellent— I sat down at the bar as soon as I arrived, and my waitress was incredibly kind, attentive, quick, and friendly to me. The restaurant was very clean, and my meal came out fast. Absolutely will be going back! (They accept credit cards; there are plenty of metered street parking spots right around the restaurant).",Los Angeles
ChIJP1rAZZ_HwoARAcX96y-BrjY,Jun C,5,"Langer's Delicatessen-Restaurant is an absolute gem that deserves every one of its five stars! Without a doubt, they serve up the best pastrami in the nation, and their pickles transport you back to the traditional, authentic flavors of yesteryear. The french fries are perfectly fried, adding a delightful crunch to any meal. What truly sets Langer's apart is their commitment to convenience, with curbside pickup always being a seamless and convenient experience. If you're in search of an unforgettable deli experience, look no further than Langer's – it's a true pastrami paradise!",Los Angeles
ChIJKdvOsiTGwoAROdFrQHvqplE,Wendy Benitez,5,"This Michelin restaurant definitely deserves the 5 stars!  Above and beyond.  Exceptional service, interesting food and a nice chill atmosphere.   The highlight was the tradizionale ligurian foccacina.  Light flaky, flavorful!  The mandilli di seta was a very close second.. perfectly cooked noodles with a super creamy pesto style sauce ( not the traditional pesto, but all the flavor)",Los Angeles
ChIJKdvOsiTGwoAROdFrQHvqplE,Helen Hidalgo Mendoza,5,"Love the crostata for appetizer, my favorite is always the pesto pasta . Also the peperu is my favorite for appetizer. May God keep blessing this place and its owners . This is about my 5th time in this place . My husband loved the branzino",Los Angeles
ChIJKdvOsiTGwoAROdFrQHvqplE,Izzy,5,"We parked in the lot behind the building and walked over, didn’t know we needed reservations but they were available within the half hour. Our server recommended the Paradiso and 18K gold cocktails which were interesting! The gnocchi was absolutely delicious and the best I’ve had thus far. It’s lovely inside despite the tight fit when it’s busy. Amazing food and service!",Los Angeles
ChIJKdvOsiTGwoAROdFrQHvqplE,Jose Valencia,5,"I've been to Factory Kitchen multiple times and it's always a great, flavorful experience.
This time we ordered multiple dishes to try.
The prosciutto is super good. The creamy cheese complements the prosciutto nicely. Also had the flatbread tradizionale which was very good as well.
Booth mains were great. Mandilli di seta home made pasta was cooked perfectly and the Porchetta was SO good, melted in my mouth!
Always great here and will continue to beat favorite stop for Italian food",Los Angeles
ChIJKdvOsiTGwoAROdFrQHvqplE,Neil Bhayani,2,"When you walk in, the place has tremendous promise and a fun clean atmosphere. The staff were wonderful. Unfortunately the food didn't rate higher than a standard Italian chain. The pastas were undersalted. Overall, the dishes were under seasoned and plain, but not simple in a glorious way. Just plain.  They wanted to charge you for a bread basket which just shows a lack of appreciation for their customers. With $30 entrees, your food should be fresh, interesting, and packed with flavor and fun.",Los Angeles
ChIJjS_FBEXGwoARKpLcxMHObMA,Andrew Onofre,2,Got 2 tacos of carnitas this what they gave me. I had to pay $2 for the little plate of chips and got a Topo Chico hard seltzer for $9.12 all together $20 good was ok I ate it cause I was hungry. Service there wasn’t any and as for atmosphere it old not vibrant and modern.,Los Angeles
ChIJjS_FBEXGwoARKpLcxMHObMA,Leslie King,5,"Quaint location, very nice, and the food is delicious.  I got the chicken Verde salad.  It came with homemade corn tortillas.",Los Angeles
ChIJjS_FBEXGwoARKpLcxMHObMA,cindy davis,2,"So the food was ok, we ate inside they did not ask for our covid card and ID to sit inside (and that did become required 3 days ago). The lady cutting the pork did not use gloves and was peeling the meat apart to put it in the taco shells (yes at this point we should of walked out). But with all the great reviews we really wanted to try it. The ladies did get a little attitude when we didn't want 2 of the shells cause of lent being on it then we didn't  want slaw on it just lettuce and cheese and that irritated her (I think we just had a little language barrier, and we apologized for that). I did not observe no one washing hands in-between drinking etc and making more tacos. The lady cleaning tables kept filling her cup up. When asked about refill they do not give you one but you can pay full price for another fountain drink (that would only cost maybe 5cents in syrup)  But they will give you a cup of ice for free, seems ridiculous. Not worth going back. Check out the ones by the vendors selling stuff. These ladies are not friendly",Los Angeles
ChIJjS_FBEXGwoARKpLcxMHObMA,david pardo,5,"Classic Olveria Street place to grab tasteful Mexican food with handmade tortillas. I tried their pina agua Fresca which was perfect. My mom came her as a kid, and it's a great place to continue a simple Olveria Street tradition.",Los Angeles
ChIJjS_FBEXGwoARKpLcxMHObMA,Joy Grant,5,Located in a plaza next to different stores.  A food tourism location.  The staff was great and friendly. The food was OK but I still enjoyed my visit.  The atmosphere was very nice.,Los Angeles
ChIJDX_-xETHwoARf6zx7LePHCo,Preetika Rajgariah,5,"This is our first stop whenever we are in LA. We love the fresh ingredients and the bakery is just Divine. Have tried many items from their menu and  they never disappoint.
Most recently the salmon rice bowl and the morning breakfast sammie both really hit the spot!",Los Angeles
ChIJDX_-xETHwoARf6zx7LePHCo,Genie,5,Food and drinks are superb. One of the best coffee in LA. The French toast was exceptional but you do have to wait 30 minutes to be ready. It’s a giant portion!,Los Angeles
ChIJDX_-xETHwoARf6zx7LePHCo,Jackie Carr,5,"This place is a VIBE and I’m here for it! The Veg Stock Sandwich is one of the best things I’ve ever eaten - the perfect hearty, toasted bread, tahini and a dressed shredded vegetables YUM! The Pumpkin Spice Latte is in a league of its own - so much so it almost shouldn’t share a name with the over commercialized version - it’s heaven! I got mine with oat milk and coconut whip on the barista’s recommendation and it was worth it! Love everything about this place and will be back to shop the market next time!",Los Angeles
ChIJDX_-xETHwoARf6zx7LePHCo,Lilian K.,4,"Menu is extensive and every little quirky/hipster detail is described - a little bit hard to choose! You have to order first at the counter and not many seats are available, so it's better for smaller parties. Shop next door has interesting items. But in the end, to what matters, coffee is amazing and food is pretty good as well!",Los Angeles
ChIJDX_-xETHwoARf6zx7LePHCo,N H,5,"Order at the counter door on the left and grab a seat or order takeout at the pantry door on the right. There’s always a few specials on the board as well. All time favorite is the Salmon Sorrel Rice. It’s a fixation at this point. Their new coffee drink in the photo features a most incredible made-from-scratch-with-expensive-tasting-vanilla syrup. I usually like my coffee black but this was a delightful cold treat. Some of the staff are nice, others are grouchy. They’re doing the whole “we work somewhere cool” thing so don’t take it personally. Enjoy!",Los Angeles
